3157807;Santa Luzia;MG;219134;-43.850007;-19.767617;/wiki/Santa_Luzia_(Minas_Gerais)
2918407;Juazeiro;BA;216707;-40.503552;-9.410717;/wiki/Juazeiro_(Bahia)
4204608;Criciúma;SC;215186;-49.365940;-28.673572;/wiki/Crici%C3%BAma
2914802;Itabuna;BA;213223;-39.273109;-14.789040;/wiki/Itabuna
5200258;Águas Lindas de Goiás;GO;212440;-48.283444;-15.737939;/wiki/%C3%81guas_Lindas_de_Goi%C3%A1s
4315602;Rio Grande;RS;211005;-52.086770;-32.050446;/wiki/Rio_Grande_(Rio_Grande_do_Sul)
4300604;Alvorada;RS;210305;-51.077729;-29.997493;/wiki/Alvorada_(Rio_Grande_do_Sul)
3201209;Cachoeiro de Itapemirim;ES;208972;-41.111919;-20.850112;/wiki/Cachoeiro_de_Itapemirim
2312908;Sobral;CE;208935;-40.348668;-3.688038;/wiki/Sobral_(Cear%C3%A1)
5212501;Luziânia;GO;208299;-47.955720;-16.258541;/wiki/Luzi%C3%A2nia
1505536;Parauapebas;PA;208273;-49.900781;-6.072730;/wiki/Parauapebas
2602902;Cabo de Santo Agostinho;PE;207048;-35.038489;-8.289864;/wiki/Cabo_de_Santo_Agostinho
3543907;Rio Claro;SP;206424;-47.563533;-22.412512;/wiki/Rio_Claro_(S%C3%A3o_Paulo)
3300100;Angra dos Reis;RJ;203785;-44.319627;-23.009116;/wiki/Angra_dos_Reis
4314100;Passo Fundo;RS;203275;-52.407095;-28.261767;/wiki/Passo_Fundo
1502400;Castanhal;PA;200793;-47.926643;-1.295757;/wiki/Castanhal
2919207;Lauro de Freitas;BA;198440;-38.323462;-12.896718;/wiki/Lauro_de_Freitas
3502804;Araçatuba;SP;197016;-50.439226;-21.205476;/wiki/Ara%C3%A7atuba
3515707;Ferraz de Vasconcelos;SP;194276;-46.366553;-23.541545;/wiki/Ferraz_de_Vasconcelos
3545803;Santa Bárbara d'Oeste;SP;193475;-47.413955;-22.755394;/wiki/Santa_B%C3%A1rbara_d%27Oeste
3303401;Nova Friburgo;RJ;190631;-42.532771;-22.286461;/wiki/Nova_Friburgo
3300407;Barra Mansa;RJ;184412;-44.172431;-22.545301;/wiki/Barra_Mansa
2804805;Nossa Senhora do Socorro;SE;183628;-37.128496;-10.848754;/wiki/Nossa_Senhora_do_Socorro
3305802;Teresópolis;RJ;182594;-42.962957;-22.409005;/wiki/Teres%C3%B3polis
4109401;Guarapuava;PR;181504;-51.463431;-25.393592;/wiki/Guarapuava
1702109;Araguaína;TO;180470;-48.208705;-7.191329;/wiki/Aragua%C3%ADna
3129806;Ibirité;MG;180204;-44.056665;-20.028038;/wiki/Ibirit%C3%A9
4208906;Jaraguá do Sul;SC;177697;-49.076299;-26.490484;/wiki/Jaragu%C3%A1_do_Sul
2111201;São José de Ribamar;MA;177687;-44.057548;-2.555859;/wiki/S%C3%A3o_Jos%C3%A9_de_Ribamar
3302858;Mesquita;RJ;176103;-43.429224;-22.768088;/wiki/Mesquita_(Rio_de_Janeiro)
3516309;Francisco Morato;SP;175844;-46.732527;-23.275826;/wiki/Francisco_Morato
3522208;Itapecerica da Serra;SP;175693;-46.850552;-23.715357;/wiki/Itapecerica_da_Serra
3523909;Itu;SP;173939;-47.299750;-23.265443;/wiki/Itu
3203205;Linhares;ES;173555;-40.065306;-19.398106;/wiki/Linhares_(Esp%C3%ADrito_Santo)
4211900;Palhoça;SC;171797;-48.670288;-27.647044;/wiki/Palho%C3%A7a
2112209;Timon;MA;169107;-42.833728;-5.100681;/wiki/Timon
3507605;Bragança Paulista;SP;168668;-46.542333;-22.956896;/wiki/Bragan%C3%A7a_Paulista
5221858;Valparaíso de Goiás;GO;168468;-47.984111;-16.069575;/wiki/Valpara%C3%ADso_de_Goi%C3%A1s
3538006;Pindamonhangaba;SP;168328;-45.462049;-22.926669;/wiki/Pindamonhangaba
3151800;Poços de Caldas;MG;167397;-46.566410;-21.787364;/wiki/Po%C3%A7os_de_Caldas
2103000;Caxias;MA;164880;-43.358539;-4.861675;/wiki/Caxias_(Maranh%C3%A3o)
3522307;Itapetininga;SP;163901;-48.046143;-23.587873;/wiki/Itapetininga
3303203;Nilópolis;RJ;162485;-43.416610;-22.807514;/wiki/Nil%C3%B3polis
2913606;Ilhéus;BA;162327;-39.043184;-14.793320;/wiki/Ilh%C3%A9us
3302700;Maricá;RJ;161207;-42.819824;-22.916955;/wiki/Maric%C3%A1
3548807;São Caetano do Sul;SP;161127;-46.571515;-23.614705;/wiki/S%C3%A3o_Caetano_do_Sul
2931350;Teixeira de Freitas;BA;160487;-39.744518;-17.537750;/wiki/Teixeira_de_Freitas
2603454;Camaragibe;PE;157828;-34.995721;-8.020522;/wiki/Camaragibe
1500107;Abaetetuba;PA;157698;-48.884404;-1.723470;/wiki/Abaetetuba
4209300;Lages;SC;157544;-50.330222;-27.817259;/wiki/Lages
2918001;Jequié;BA;155966;-40.088607;-13.855664;/wiki/Jequi%C3%A9
2903201;Barreiras;BA;155439;-45.004168;-12.144925;/wiki/Barreiras
4118204;Paranaguá;PR;154936;-48.524733;-25.506842;/wiki/Paranagu%C3%A1
3516408;Franco da Rocha;SP;154489;-46.727875;-23.320303;/wiki/Franco_da_Rocha
2207702;Parnaíba;PI;153078;-41.778171;-2.903360;/wiki/Parna%C3%ADba
3148004;Patos de Minas;MG;152488;-46.515916;-18.592571;/wiki/Patos_de_Minas
3530706;Mogi Guaçu;SP;151888;-46.944474;-22.365720;/wiki/Mogi_Gua%C3%A7u
2900702;Alagoinhas;BA;151596;-38.422616;-12.134183;/wiki/Alagoinhas
3152501;Pouso Alegre;MG;150737;-45.937144;-22.230303;/wiki/Pouso_Alegre
3304524;Rio das Ostras;RJ;150674;-41.936967;-22.523941;/wiki/Rio_das_Ostras
3304144;Queimados;RJ;150319;-43.555670;-22.717430;/wiki/Queimados
3525300;Jaú;SP;150252;-48.558141;-22.295791;/wiki/Ja%C3%BA
2925303;Porto Seguro;BA;148686;-39.062114;-16.449056;/wiki/Porto_Seguro
3507506;Botucatu;SP;146497;-48.441289;-22.888382;/wiki/Botucatu
4101804;Araucária;PR;143843;-49.401940;-25.591645;/wiki/Arauc%C3%A1ria_(Paran%C3%A1)
5107909;Sinop;MT;142996;-55.500922;-11.858005;/wiki/Sinop
3504107;Atibaia;SP;142761;-46.555063;-23.116308;/wiki/Atibaia
4202008;Balneário Camboriú;SC;142295;-48.634617;-26.991819;/wiki/Balne%C3%A1rio_Cambori%C3%BA
4320008;Sapucaia do Sul;RS;141075;-51.151875;-29.824868;/wiki/Sapucaia_do_Sul
4127700;Toledo;PR;140635;-53.741411;-24.732077;/wiki/Toledo_(Paran%C3%A1)
3168606;Teófilo Otoni;MG;140592;-41.509635;-17.862540;/wiki/Te%C3%B3filo_Otoni
2606002;Garanhuns;PE;139788;-36.493050;-8.888906;/wiki/Garanhuns
3547304;Santana de Parnaíba;SP;139447;-46.922093;-23.449453;/wiki/Santana_de_Parna%C3%ADba
2616407;Vitória de Santo Antão;PE;138757;-35.293864;-8.118748;/wiki/Vit%C3%B3ria_de_Santo_Ant%C3%A3o
1502103;Cametá;PA;137890;-49.497830;-2.246838;/wiki/Camet%C3%A1
3105608;Barbacena;MG;137313;-43.776193;-21.224915;/wiki/Barbacena_(Minas_Gerais)
2513703;Santa Rita;PB;136586;-34.965839;-7.138085;/wiki/Santa_Rita_(Para%C3%ADba)
3156700;Sabará;MG;136344;-43.825557;-19.892495;/wiki/Sabar%C3%A1
3170701;Varginha;MG;135558;-45.431886;-21.557080;/wiki/Varginha
4101408;Apucarana;PR;134996;-51.459985;-23.551593;/wiki/Apucarana
4202909;Brusque;SC;134723;-48.915163;-27.098310;/wiki/Brusque
2930709;Simões Filho;BA;134377;-38.411519;-12.783941;/wiki/Sim%C3%B5es_Filho
3503307;Araras;SP;134236;-47.385830;-22.357087;/wiki/Araras_(S%C3%A3o_Paulo)
3302007;Itaguaí;RJ;133019;-43.775041;-22.871251;/wiki/Itagua%C3%AD
3300209;Araruama;RJ;132400;-42.341096;-22.877438;/wiki/Araruama
4119152;Pinhais;PR;132157;-49.199197;-25.442198;/wiki/Pinhais
2304202;Crato;CE;132123;-39.408390;-7.231753;/wiki/Crato_(Cear%C3%A1)
4104204;Campo Largo;PR;132002;-49.528841;-25.459491;/wiki/Campo_Largo_(Paran%C3%A1)
1504422;Marituba;PA;131521;-48.340536;-1.346417;/wiki/Marituba
3304201;Resende;RJ;131341;-44.443613;-22.471184;/wiki/Resende_(Rio_de_Janeiro)
3513504;Cubatão;SP;130705;-46.420032;-23.883839;/wiki/Cubat%C3%A3o
3204906;São Mateus;ES;130611;-39.858201;-18.718447;/wiki/S%C3%A3o_Mateus_(Esp%C3%ADrito_Santo)
4316808;Santa Cruz do Sul;RS;130416;-52.429929;-29.719768;/wiki/Santa_Cruz_do_Sul
4303103;Cachoeirinha;RS;130293;-51.093677;-29.950629;/wiki/Cachoeirinha_(Rio_Grande_do_Sul)
2306405;Itapipoca;CE;129358;-39.583482;-3.499436;/wiki/Itapipoca
3556206;Valinhos;SP;129193;-46.996630;-22.971244;/wiki/Valinhos
2307700;Maranguape;CE;128978;-38.685851;-3.891869;/wiki/Maranguape
1100122;Ji-Paraná;RO;128969;-61.945095;-10.882051;/wiki/Ji-Paran%C3%A1
3118304;Conselheiro Lafaiete;MG;128589;-43.788445;-20.660852;/wiki/Conselheiro_Lafaiete
1507300;São Félix do Xingu;PA;128481;-51.993783;-6.642483;/wiki/S%C3%A3o_F%C3%A9lix_do_Xingu
1501709;Bragança;PA;127686;-46.765754;-1.053524;/wiki/Bragan%C3%A7a_(Par%C3%A1)
3171204;Vespasiano;MG;127601;-43.919915;-19.693030;/wiki/Vespasiano_(Minas_Gerais)
5221403;Trindade;GO;127599;-49.489099;-16.655350;/wiki/Trindade_(Goi%C3%A1s)
4322400;Uruguaiana;RS;126970;-57.081825;-29.759823;/wiki/Uruguaiana
3551702;Sertãozinho;SP;125815;-47.991148;-21.137022;/wiki/Sert%C3%A3ozinho_(S%C3%A3o_Paulo)
3525003;Jandira;SP;124937;-46.905221;-23.529939;/wiki/Jandira
3202405;Guarapari;ES;124859;-40.495021;-20.665975;/wiki/Guarapari
1501303;Barcarena;PA;124680;-48.627073;-1.505767;/wiki/Barcarena_(Par%C3%A1)
3506508;Birigui;SP;123638;-50.339329;-21.292392;/wiki/Birigui
3543303;Ribeirão Pires;SP;123393;-46.415344;-23.707423;/wiki/Ribeir%C3%A3o_Pires
4101507;Arapongas;PR;123027;-51.438280;-23.413517;/wiki/Arapongas
2103307;Codó;MA;122859;-43.886080;-4.451338;/wiki/Cod%C3%B3
3201506;Colatina;ES;122499;-40.630318;-19.536270;/wiki/Colatina
3557006;Votorantim;SP;122480;-47.449738;-23.541871;/wiki/Votorantim
2107506;Paço do Lumiar;MA;122197;-44.098692;-2.528063;/wiki/Pa%C3%A7o_do_Lumiar
3505500;Barretos;SP;122098;-48.567378;-20.558456;/wiki/Barretos
3511102;Catanduva;SP;121862;-48.975871;-21.139539;/wiki/Catanduva
3556503;Várzea Paulista;SP;121838;-46.829890;-23.214467;/wiki/V%C3%A1rzea_Paulista
3518404;Guaratinguetá;SP;121798;-45.191600;-22.817425;/wiki/Guaratinguet%C3%A1
3554003;Tatuí;SP;121766;-47.849464;-23.348577;/wiki/Tatu%C3%AD
5208004;Formosa;GO;121617;-47.335816;-15.540945;/wiki/Formosa_(Goi%C3%A1s)
3510500;Caraguatatuba;SP;121532;-45.410818;-23.622007;/wiki/Caraguatatuba
5008305;Três Lagoas;MS;121388;-51.710001;-20.788679;/wiki/Tr%C3%AAs_Lagoas
1600600;Santana;AP;121364;-51.172846;-0.038373;/wiki/Santana_(Amap%C3%A1)
4301602;Bagé;RS;121143;-54.107083;-31.330502;/wiki/Bag%C3%A9
3523404;Itatiba;SP;120858;-46.837558;-23.004853;/wiki/Itatiba
4302105;Bento Gonçalves;RS;120454;-51.515560;-29.167402;/wiki/Bento_Gon%C3%A7alves_(Rio_Grande_do_Sul)
3131703;Itabira;MG;120060;-43.223952;-19.638169;/wiki/Itabira
3545209;Salto;SP;118663;-47.292416;-23.204074;/wiki/Salto_(S%C3%A3o_Paulo)
4100400;Almirante Tamandaré;PR;118623;-49.300320;-25.313378;/wiki/Almirante_Tamandar%C3%A9_(Paran%C3%A1)
2924009;Paulo Afonso;BA;117782;-38.218329;-9.403332;/wiki/Paulo_Afonso
