lat, lon, data, 
-5.176951, -40.6684, 1
-22.436005, -46.821248, 1
-4.567066, -37.772753, 2
-29.782043, -55.79587, 1
-27.86675, -54.478224, 4
-9.406159, -36.630984, 1
-29.223679, -51.34835, 5
-4.131434, -38.239686, 1
-15.799028, -43.307683, 2
-24.795418, -50.002811, 2
-16.110959, -47.937131, 2
-10.505662, -40.318821, 1
-19.759201, -44.314807, 1
-15.322289, -49.11581, 7
-26.918369, -48.967707, 5
-6.763378, -38.229605, 1
-26.906256, -49.24014, 2
-23.831829, -46.817109, 1
-27.494323, -48.654489, 1
-22.597507, -48.798682, 2
-24.319509, -46.997302, 2
-28.935752, -49.480967, 4
-6.403031, -38.863085, 3
-6.966983, -34.83943, 2
-4.093278, -38.49424, 6
-14.205438, -41.66707, 7
-29.675685, -51.05887, 4
-11.561826, -39.281684, 2
-28.502354, -50.936599, 1
-4.231884, -69.946244, 1
-13.070465, -55.921771, 1
-27.095938, -48.617399, 3
-17.042338, -39.53304, 1
-21.418383, -50.073036, 1
-8.679083, -35.588336, 2
-8.118695, -35.094869, 2
-1.361438, -48.241836, 1
-30.33676, -54.320478, 1
-15.552294, -54.300053, 1
-23.15341, -47.055701, 1
-23.281944, -47.671473, 1
-8.070678, -39.120851, 1
-20.374493, -43.41614, 3
-10.505818, -39.014249, 1
-22.519596, -42.97833, 3
-22.711272, -42.625998, 3
-22.782795, -47.293635, 2
-20.817005, -49.512139, 1
-5.150239, -38.099095, 1
-20.025898, -48.939154, 1
-5.571946, -36.917923, 1
-20.931054, -54.96603, 1
-26.228435, -51.09061, 2
-22.706782, -46.982343, 1
-29.650513, -50.781169, 1
-23.318089, -46.227013, 2
-7.897135, -35.179151, 4
-28.707084, -49.300823, 1
-26.115228, -49.801038, 1
-31.39386, -52.676286, 1
-5.813205, -61.299248, 1
-11.722259, -61.785781, 1
-21.596103, -46.888266, 1
-11.335728, -38.960958, 1
-22.248759, -53.351574, 8
-20.895316, -45.275861, 1
-3.886973, -38.445122, 3
-11.088955, -43.143639, 2
-4.174763, -38.123273, 1
-23.214412, -47.524597, 1
-27.006129, -51.151705, 1
-29.761467, -50.020022, 2
-7.511746, -35.318772, 1
-24.559254, -54.060008, 2
-26.244018, -48.637571, 2
-3.685673, -39.583533, 1
-23.615303, -47.019648, 5
-20.023765, -45.541692, 11
-9.739156, -35.893069, 2
-9.871723, -56.09161, 1
-10.435949, -62.476231, 1
-29.987302, -50.130377, 1
-26.481473, -51.988774, 1
-23.744515, -46.393693, 1
-19.737596, -45.254115, 1
-24.112138, -49.33612, 1
-18.712906, -40.401548, 1
-29.650148, -51.174294, 3
-29.19146, -54.869076, 1
-23.086779, -46.94644, 2
-3.281054, -60.193388, 8
-25.765102, -49.718596, 2
-7.387398, -38.772795, 1
-23.183258, -50.651484, 1
-4.829114, -42.166745, 1
-21.486138, -51.53405, 1
-25.292498, -54.091782, 4
-29.892697, -50.266798, 2
-14.137474, -39.735654, 6
-28.483586, -48.781389, 3
-0.136463, -67.083643, 1
-23.649132, -47.57468, 3
-13.832726, -56.110005, 1
-28.239951, -48.669284, 6
-22.961712, -44.041127, 2
-22.161982, -43.289544, 3
-26.822903, -49.277712, 1
-22.479537, -42.204211, 3
-28.448454, -52.196777, 7
-20.720421, -47.886384, 1
-6.070466, -35.240275, 1
-5.747005, -39.624405, 1
-4.333271, -40.153508, 2
-31.364024, -51.976915, 1
-3.364878, -39.828823, 1
-25.303248, -49.053466, 1
-5.454686, -39.713938, 1
-29.832034, -50.520986, 1
-8.670308, -35.721667, 1
-21.678354, -45.921764, 1
-29.999293, -51.310419, 1
-22.73646, -48.568763, 1
-29.9568, -51.625006, 1
-17.838993, -40.351739, 2
-4.162451, -40.752633, 1
-10.738062, -37.809431, 1
-3.842468, -49.101045, 1
-21.090531, -45.564409, 3
-20.282563, -45.543632, 2
-13.393545, -44.198309, 1
-12.629983, -38.675798, 1
-12.429263, -38.327167, 1
-3.46651, -68.944853, 2
-7.799512, -35.58714, 1
-3.523871, -40.342135, 1
-29.335931, -49.730404, 9
-30.981267, -54.67413, 1
-27.239454, -48.632071, 2
-7.60473, -35.228501, 1
-4.543785, -40.715697, 1
-3.970459, -38.526405, 2
-19.56191, -44.083975, 1
-20.602065, -41.202213, 2
-22.474037, -48.990156, 1
-21.053719, -49.686283, 2
-10.215687, -37.419921, 1
-2.058429, -60.025647, 2
-22.85819, -46.322162, 2
-21.640458, -41.050348, 1
-10.723574, -62.261055, 1
-5.66377, -37.797784, 1
-22.548888, -47.914033, 1
-13.654733, -57.888546, 1
-21.340431, -47.730042, 2
-29.254549, -51.529548, 2
-21.688311, -51.073365, 1
-25.81641, -48.533771, 2
-20.470883, -45.960569, 1
-5.886459, -38.623005, 3
-19.369099, -42.552583, 1
-21.0111, -40.836145, 1
-22.733937, -42.721172, 1
-8.751243, -67.399578, 1
-10.5061, -37.054833, 1
-26.100408, -49.797685, 2
-29.503472, -51.97026, 1
-18.010633, -49.366643, 1
-25.418568, -50.003247, 2
-16.51981, -50.374288, 2
-22.283524, -46.380081, 1
-28.280039, -49.164548, 17
-26.744826, -49.174198, 1
-24.40853, -53.521237, 3
-22.664754, -45.01063, 1
-12.322946, -38.763674, 1
-24.085275, -54.246758, 2
-20.732551, -42.032225, 1
-21.253446, -50.642639, 2
-20.034535, -44.145867, 1
-29.584159, -51.087619, 2
-2.004734, -49.855106, 1
-3.459775, -40.209463, 1
-13.743781, -39.486324, 1
-25.190165, -49.316714, 2
-25.696295, -51.64827, 1
-24.241948, -51.674552, 1
-14.864273, -40.576373, 1
-6.754748, -38.967275, 1
-1.151693, -48.132433, 1
-17.300581, -48.280293, 1
-23.092481, -50.371873, 2
-23.849821, -50.190666, 1
-7.649705, -40.150209, 1
-20.07704, -41.12546, 1
-29.109133, -49.63421, 3
-22.967638, -42.028336, 1
-3.197397, -59.826314, 2
-27.173945, -51.50669, 1
-19.19195, -40.096491, 2
-16.973121, -48.952412, 1
-29.298297, -51.503818, 1
-10.208207, -36.842099, 2
-22.611097, -46.058019, 1
-25.367957, -49.427665, 1
-4.222958, -38.729571, 1
-24.189188, -53.027319, 1
-3.929287, -41.709042, 2
-5.533865, -40.774767, 2
-22.839057, -42.222125, 3
-20.087219, -45.293936, 2
-17.329564, -39.229238, 4
-16.338097, -39.013183, 4
-22.153305, -42.417211, 1
3.851131, -51.830553, 1
-11.238008, -38.484614, 1
-12.184014, -43.218696, 1
-25.759621, -49.322783, 2
-29.802801, -51.862776, 1
-28.742415, -49.468861, 1
-21.535697, -43.011286, 1
-11.687583, -41.765492, 1
-11.813432, -37.606978, 1
-7.034836, -55.41987, 1
-29.59208, -51.376665, 2
-22.455427, -43.474676, 1
-5.589344, -39.375325, 1
-21.993447, -49.456642, 1
-7.555681, -35.449875, 1
-31.766839, -52.487008, 1
-20.331518, -41.129053, 1
-18.797773, -52.626356, 2
-18.214767, -49.739411, 1
-20.99014, -47.656398, 1
-6.398958, -48.555712, 1
-29.594157, -51.159574, 4
-22.583037, -47.522247, 1
-26.35519, -52.851334, 1
-27.060325, -48.98356, 1
-19.937714, -40.598998, 1
-25.373745, -49.085189, 1
-15.861396, -38.880303, 2
-27.689748, -48.78024, 1
-29.239917, -51.873023, 1
-17.370409, -40.220174, 1
-20.186094, -44.771478, 2
-6.067877, -35.332099, 1
-10.172524, -59.448616, 1
-11.625232, -46.820409, 1
-3.107486, -67.946485, 7
-13.55923, -52.273457, 1
-19.933447, -40.403765, 1
-27.149466, -48.602757, 4
-29.640763, -50.573442, 1
-28.519966, -49.319108, 2
-22.555193, -45.781704, 2
-3.745386, -61.658955, 1
-6.127556, -39.879466, 1
-16.664617, -48.61057, 1
-31.444112, -53.104734, 1
-17.991038, -46.901967, 2
-4.027804, -38.300088, 2
-14.592035, -39.283802, 4
-14.678019, -39.381788, 3
-15.119037, -40.071703, 5
-8.486831, -36.235991, 1
-10.173733, -36.824629, 1
-28.624964, -49.049129, 2
-10.335133, -67.18826, 2
-15.46057, -55.745005, 1
-15.65783, -40.061545, 1
-18.916586, -54.842254, 1
-22.432948, -44.296901, 1
-24.712547, -47.879998, 1
-2.623432, -60.948811, 1
-6.92711, -39.570835, 1
-26.393983, -50.163204, 2
-17.581355, -54.754906, 1
-25.854684, -52.53396, 1
-25.868308, -49.496683, 1
-15.627106, -58.176506, 2
-20.962608, -42.040156, 1
-2.861091, -67.776482, 3
-22.473822, -46.631779, 1
-6.531128, -39.497689, 2
-3.332766, -43.529992, 1
-19.413251, -42.418166, 1
-25.680766, -49.531612, 1
-9.600858, -67.54059, 1
2.607666, -60.602063, 3
-21.993956, -42.914175, 1
-7.844232, -35.312602, 1
-4.414057, -40.909045, 1
-28.654788, -49.213257, 1
-28.710797, -51.935709, 2
-24.003927, -51.320106, 1
-23.766833, -52.462142, 1
-10.529572, -38.115506, 1
-14.636814, -39.552304, 2
-27.175375, -53.714802, 1
-22.724365, -52.624671, 1
-4.449805, -37.798975, 1
-27.944007, -51.813502, 1
2.993823, -61.314022, 1
-19.698896, -46.17371, 1
-14.067269, -39.640919, 3
-10.073794, -67.052317, 9
-18.538715, -40.302956, 1
-21.651664, -46.395493, 1
-23.395758, -45.887648, 2
-14.286514, -39.848516, 3
-12.709247, -39.703775, 1
-27.318646, -48.578167, 3
-10.4499, -36.647986, 1
-22.409919, -44.262711, 2
-16.831323, -49.536733, 1
-30.090013, -51.733807, 1
-28.595102, -49.420541, 4
-23.914126, -52.347896, 1
-23.928201, -52.499618, 4
-16.742081, -48.513471, 1
-7.480503, -36.655667, 1
-28.326896, -49.175684, 3
-17.444462, -51.175145, 1
-28.980402, -49.405703, 1
-25.578498, -49.631756, 1
-28.633223, -49.13403, 1
-19.83188, -40.371666, 1
-25.09865, -52.869632, 2
-19.725307, -40.643139, 1
3.350289, -59.878007, 3
-14.161794, -40.013625, 1
-29.508291, -51.991576, 1
-27.272415, -48.789273, 1
-30.602029, -51.753103, 1
-21.46106, -45.224623, 1
-23.036115, -51.806302, 2
-7.356977, -39.047547, 1
-4.90063, -40.757966, 1
-19.111796, -46.692109, 1
-14.316949, -39.321997, 1
-28.329131, -49.03947, 5
-22.29588, -53.274807, 6
-2.882882, -44.673377, 1
-24.73924, -47.554317, 5
-22.852533, -51.027752, 1
-3.911954, -40.382146, 1
-29.164521, -49.590894, 2
-5.339785, -36.834642, 1
-14.946871, -41.724866, 1
-22.06138, -42.054815, 1
-18.585386, -49.196283, 1
-9.82002, -67.951859, 1
-23.993089, -51.820279, 1
-24.421142, -52.101577, 1
-6.414028, -38.38642, 1
-29.592961, -49.932958, 1
-18.90516, -50.652204, 1
-16.365233, -49.310898, 1
-22.76974, -46.219557, 1
-26.55783, -52.537227, 1
-20.787842, -48.341536, 1
-20.904232, -49.272842, 1
-9.972617, -57.472369, 1
-11.463466, -39.526265, 1
-12.510071, -41.577337, 1
-27.101011, -51.245914, 1
-20.614664, -46.054514, 1
-27.513371, -48.76496, 9
-15.149277, -49.578785, 1
-29.877134, -50.786207, 1
-30.12244, -52.05128, 2
-18.838019, -46.797265, 1
-28.599621, -51.782096, 2
-27.949816, -48.681495, 2
-23.564161, -49.915264, 2
-25.880632, -52.908593, 1
-6.993338, -36.716441, 1
-27.683777, -51.131194, 1
-14.323713, -39.46724, 1
-26.264344, -52.777081, 1
-26.355843, -52.557748, 2
-29.473026, -53.470635, 1
-27.706597, -48.840538, 1
-25.112867, -53.023122, 1
-22.743395, -46.378973, 1
-7.179319, -38.146695, 1
-28.970884, -52.015823, 2
-27.56717, -48.78767, 1
-14.210029, -39.601386, 3
-18.132625, -48.088471, 1
-22.588722, -46.180234, 1
-28.832517, -49.844118, 1
-3.805716, -41.830109, 3
-18.325034, -53.70809, 1
-23.036937, -50.817102, 1
-27.202107, -49.078484, 1
-20.533033, -43.985232, 1
-29.549049, -51.41404, 3
-29.487913, -51.419825, 1
-29.687771, -51.727475, 4
-28.533314, -52.163538, 1
-4.841437, -37.251303, 1
-28.437218, -49.186488, 2
-23.079922, -50.755125, 1
-29.639389, -51.39887, 1
-16.762309, -49.695534, 1
-11.535511, -54.374844, 1
-20.99001, -43.011081, 1
-28.531763, -51.893187, 2
-3.852021, -32.435186, 14
-27.677209, -49.008432, 2
-28.498081, -51.702969, 1
-23.39613, -52.64702, 1
-28.035606, -49.125091, 2
-26.657227, -52.895011, 1
